Tweet id,Tweet permalink,Tweet text,time (utc),date (cst),"score (10x user profile click, 5x retweet, 7x reply, 1x favorite, 1x url click, 1x detail expand)",Followers (est),impressions,engagements,engagement rate,retweets,replies,favorites,user profile clicks,url clicks,hashtag clicks,detail expands,time of day,day of week,char length (not including url),topic:technology?,topic:privacy?,topic:data?,topic:education?,content type: website?,content type: blog?,content type: article?,content type: video?,content source,number of hashtags,#edchat?,#edtech?,#dataforstudents?,#eddata or #educationdata?,conference related?,image?,11-noon Tuesday?,url?,quotation?,questionmark?,people count,people:news,people:author,people:other,hand scored?,normalization factor,normalized score,standard deviation,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted favorites,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted embedded media clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted video views
5.67E+17,https://twitter.com/Learnmetrics/status/567430847281000452,In Ethiopia 1/3 of primary school-age children are out of school. @UNICEF #edchat #eddata | http://t.co/U8eUBkGQJc,2015-02-16 21:10 +0000,2/16/15,0,756,238,0,0,0,0,0,0,0,0,0,16:10,Monday,91,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.67523484,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.67E+17,https://twitter.com/Learnmetrics/status/567368404680835072,Could forty more minutes a day yield long-term benefits to the classroom? #edchat | http://t.co/RcJqJKLnXd,2015-02-16 17:02 +0000,2/16/15,0,756,210,0,0,0,0,0,0,0,0,0,12:02,Monday,83,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,,0.67523484,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.67E+17,https://twitter.com/Learnmetrics/status/567313773770604544,"In today_Ñés modern world, a technology gap largely affects educational success. #edchat #edtech | http://t.co/PKu0BKyu8W",2015-02-16 13:25 +0000,2/16/15,2,756,247,3,0.012145749,0,0,2,0,0,0,0,8:25,Monday,98,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.67523484,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/566349941787066368,"When the evaluator fails to note something extraordinary you accomplished, confidence in the process is lost. http://t.co/1zq6JX7D0S",2015-02-13 21:35 +0000,2/13/15,10,741,209,1,0.004784689,0,0,0,1,0,0,0,16:35,Friday,109,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.68399649,7,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/566279520928681984,"An incredible testament to the value of arts education, from a teacher in the Peace Corps. http://t.co/YB1st58YMI | #edchat",2015-02-13 16:55 +0000,2/13/15,9,741,234,3,0.012820513,0,1,0,0,2,0,0,11:55,Friday,90,,,,X,,,X,,Huffington Post,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.68399649,6,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/566229140375097344,Schools working to ensure that students have the proper _ÑÒfuel_Ñ to get through the day. #edchat | http://t.co/pDOivuM7Mq,2015-02-13 13:35 +0000,2/13/15,1,741,177,1,0.005649718,0,0,0,0,1,0,0,8:35,Friday,100,,,,X,,,X,,Education Week,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.68399649,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/565982612288995328,"""The opportunities that our kids have shouldn_Ñét depend on where they live."" #edchat #edtech http://t.co/3kAV7nluiZ",2015-02-12 21:15 +0000,2/12/15,8,736,555,5,0.009009009,1,0,3,0,0,1,0,16:15,Thursday,93,,,,X,,,X,,The Atlantic,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,0,,,,X,0.68691704,5,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/565926118793154561,What do parents prefer when choosing schools for their children? #edchat #eddata | http://t.co/jeFqsVw2VE | @NPR_ed,2015-02-12 17:31 +0000,2/12/15,1,736,235,1,0.004255319,0,0,1,0,0,0,0,12:31,Thursday,82,,,,X,,,X,,NPR,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,TRUE,1,X,,,X,0.68691704,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/565855438034714624,"As the world works toward new development goals in education, it is important to focus on those children left behind. #edchat #eddata...",2015-02-12 12:50 +0000,2/12/15,2,736,240,2,0.008333333,0,0,2,0,0,0,0,7:50,Thursday,136,,,,X,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.68691704,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/565612693827379204,"Beyond the valuable long term health benefits, has a noticeable impact on academic results been measured? #edchat | http://t.co/nCrdhtyvj2",2015-02-11 20:45 +0000,2/11/15,1,731,185,1,0.005405405,0,0,0,0,1,0,0,15:45,Wednesday,115,,,X,X,,,X,,Education Week,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,X,0.68983759,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/565601972217462784,Anchoring college admissions to SAT scores can put low-income students at a disadvantage. #edchat | http://t.co/uuKm67qux5,2015-02-11 20:03 +0000,2/11/15,0,731,266,0,0,0,0,0,0,0,0,0,15:03,Wednesday,99,,,,X,,,X,,The Atlantic,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.68983759,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.66E+17,https://twitter.com/Learnmetrics/status/565504367303065600,_ÑÒHow can we engender this respect for criticism and use it as motivation to grow as professionals?_Ñ #edchat http://t.co/jDLXi0laRK,2015-02-11 13:35 +0000,2/11/15,0,731,197,0,0,0,0,0,0,0,0,0,8:35,Wednesday,111,,,,X,,,X,,Education Week,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,X,0.68983759,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.65E+17,https://twitter.com/Learnmetrics/status/564892026345619456,"When choosing school for their child, does what parents say they prioritize and what they actually prioritize differ? http://t.co/kDzd7nsXpn",2015-02-09 21:02 +0000,2/9/15,0,721,176,0,0,0,0,0,0,0,0,0,16:02,Monday,117,,,,X,,,X,,NPR,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,X,0.69567869,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.65E+17,https://twitter.com/Learnmetrics/status/564841309538910208,"""The goal of tech is not to maximize its usage; the goal is to maximize learning."" #edtech #edchat http://t.co/jBZngQ01Ye",2015-02-09 17:40 +0000,2/9/15,109,721,2154,29,0.013463324,9,0,8,5,4,0,2,12:40,Monday,98,X,,,X,,,X,,The Atlantic,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,0,,,,X,0.69567869,76,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.65E+17,https://twitter.com/Learnmetrics/status/564784646760955904,"We can look at all the #eddata we want, but it's important to look at the story it is trying to tell us http://t.co/OH2I7MdRVX @PeterMDeWitt",2015-02-09 13:55 +0000,2/9/15,1,721,158,1,0.006329114,0,0,0,0,1,0,0,8:55,Monday,103,,,X,X,,,X,,Education Week,1,FALSE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,,X,,X,0.69567869,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.64E+17,https://twitter.com/Learnmetrics/status/563797062022889472,Educational versions of popular video games creating new curriculum opportunities for teachers. #edtech #edchat http://t.co/VpDEyBRH0P,2015-02-06 20:31 +0000,2/6/15,14,706,278,6,0.021582734,0,0,1,1,2,0,1,15:31,Friday,111,,,,X,,,X,,Edudemic,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.70444034,10,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.64E+17,https://twitter.com/Learnmetrics/status/563752824530829312,"As we approach teacher evaluations this year, let_Ñés use Roger Ebert as an example. #edchat http://t.co/5FjwLzCQBd",2015-02-06 17:35 +0000,2/6/15,3,706,282,3,0.010638298,0,0,0,0,3,0,0,12:35,Friday,92,,,,X,,,X,,Education Week,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.70444034,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.64E+17,https://twitter.com/Learnmetrics/status/563697466349191168,"_ÑÒOur kids are not getting into the top city colleges, but into top private and state universities._Ñ #edchat | http://t.co/8st8eN7i5v",2015-02-06 13:55 +0000,2/6/15,0,706,230,0,0,0,0,0,0,0,0,0,8:55,Friday,113,,,,X,,,X,,The Atlantic,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.70444034,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.63E+17,https://twitter.com/Learnmetrics/status/563440762617344000,"Valid, reliable data with strong leaders and supportive teachers, is very important to improve student learning #edchat #eddata...",2015-02-05 20:55 +0000,2/5/15,40,701,302,9,0.029801325,1,0,1,3,0,0,4,15:55,Thursday,130,,,X,X,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.70736089,28,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.63E+17,https://twitter.com/Learnmetrics/status/563387910360408064,"Big Data' skills not being taught in K-12, curriculum must expand for future success. #edchat #eddata #edtech | http://t.co/LXCPHtX1xl",2015-02-05 17:25 +0000,2/5/15,3,701,279,3,0.010752688,0,0,0,0,3,0,0,12:25,Thursday,111,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.70736089,2,,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.63E+17,https://twitter.com/Learnmetrics/status/563325121180762113,"When the perfect school isn't right around the corner, what trade offs do parents actually make? #edchat #eddata | http://t.co/gmQvBPe9Vu",2015-02-05 13:15 +0000,2/5/15,13,701,337,4,0.011869436,0,0,3,1,0,0,0,8:15,Thursday,114,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,TRUE,0,,,,,0.70736089,9,,315,2,0.006349206,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.63E+17,https://twitter.com/Learnmetrics/status/563078388039307265,Unintended consequences of well meaning initiatives mean it's important to keep an eye on the data. #edchat #eddata http://t.co/QQX5k4WYC4,2015-02-04 20:55 +0000,2/4/15,1,696,218,1,0.004587156,0,0,0,0,0,0,1,15:55,Wednesday,115,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.71028144,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.63E+17,https://twitter.com/Learnmetrics/status/563024308810055680,Schools must undertake a careful design process to unlock the true potential of #blendedlearning. #edchat #edtech http://t.co/AwNfUpBOPj,2015-02-04 17:20 +0000,2/4/15,2,696,248,2,0.008064516,0,0,1,0,1,0,0,12:20,Wednesday,113,,,,,,,,,,3,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.71028144,1,,212,1,0.004716981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.63E+17,https://twitter.com/Learnmetrics/status/562966569551405058,Educational video games call for skills in students that transcend curricular boundaries. #edtech #edchat http://t.co/2Nx9P6P0b0,2015-02-04 13:31 +0000,2/4/15,34,696,659,19,0.028831563,2,0,5,1,5,0,4,8:31,Wednesday,105,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.71028144,24,,239,2,0.008368201,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.62E+17,https://twitter.com/Learnmetrics/status/562346042591825920,"""The ability to turn large amounts of raw data into useful information is increasingly important."" #eddata | http://t.co/CB8s6BTd3u",2015-02-02 20:25 +0000,2/2/15,13,686,177,4,0.02259887,0,0,0,1,1,0,2,15:25,Monday,108,,,,,,,,,,1,FALSE,FALSE,FALSE,TRUE,,,FALSE,TRUE,TRUE,FALSE,0,,,,,0.71612254,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.62E+17,https://twitter.com/Learnmetrics/status/562302229139697664,Sometimes we can use #eddata to find the true story behind what is happening in our classrooms and schools. #edchat http://t.co/6OWinMvQE6,2015-02-02 17:31 +0000,2/2/15,1,686,228,1,0.004385965,0,0,0,0,0,0,1,12:31,Monday,115,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.71612254,1,,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.62E+17,https://twitter.com/Learnmetrics/status/562246678720548865,$1.5 billion per year given by FCC to bring wifi to more schools and close broadband gaps in nation.  #edchat #edtech http://t.co/1SAFMHteKA,2015-02-02 13:50 +0000,2/2/15,0,686,220,0,0,0,0,0,0,0,0,0,8:50,Monday,117,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.71612254,0,,191,3,0.015706806,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
5.61E+17,https://twitter.com/Learnmetrics/status/561273964065202177,"In ""The First Grader,"" the world's oldest student at age 84 finds liberty in education. @NatGeo #edchat | http://t.co/l5IH6Ws8wH",2015-01-30 21:25 +0000,1/30/15,0,671,221,0,0,0,0,0,0,0,0,0,16:25,Friday,105,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,1,,,,,0.72488419,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.61E+17,https://twitter.com/Learnmetrics/status/561215041798963200,Popular games are pushing learning through technology beyond question and answer apps. #edchat #edtech http://t.co/BWa88gDyUc,2015-01-30 17:31 +0000,1/30/15,9,671,502,5,0.009960159,1,0,2,0,2,0,0,12:31,Friday,102,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.72488419,7,,209,1,0.004784689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61E+17,https://twitter.com/Learnmetrics/status/561167064321507328,_ÑÒMagic happens when schools offer experiences that are fulfilling for both students and teachers._Ñ #edchat #edtech http://t.co/zLYWPDrS1r,2015-01-30 14:20 +0000,1/30/15,7,671,413,3,0.007263923,1,0,0,0,2,0,0,9:20,Friday,118,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.72488419,5,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.61E+17,https://twitter.com/Learnmetrics/status/560910339211292672,"""Schools need the data and tools to navigate the new landscape."" #edchat #edtech #eddata http://t.co/OIRz9bYG6Y",2015-01-29 21:20 +0000,1/29/15,1,666,290,1,0.003448276,0,0,1,0,0,0,0,16:20,Thursday,88,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,TRUE,FALSE,0,,,,,0.72780474,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.61E+17,https://twitter.com/Learnmetrics/status/560852623612735489,"""Data inspires progress and galvanizes change."" #eddata #edchat #edtech | http://t.co/FKrhJ16Xge | @Forbes",2015-01-29 17:31 +0000,1/29/15,10,666,326,6,0.018404908,1,0,2,0,1,0,2,12:31,Thursday,73,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,TRUE,FALSE,1,,,,,0.72780474,7,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.61E+17,https://twitter.com/Learnmetrics/status/560790774082969601,"Whether students want to study the stars or teach in tomorrow's classrooms, they will need to know basic data skills. http://t.co/tULZIe1q71",2015-01-29 13:25 +0000,1/29/15,1,666,168,1,0.005952381,0,0,0,0,1,0,0,8:25,Thursday,117,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.72780474,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.61E+17,https://twitter.com/Learnmetrics/status/560547963790168065,"#BlendedLearning is about more than technology.  It takes careful, smart planning.  http://t.co/lRGyXzV4by | #edchat #edtech",2015-01-28 21:20 +0000,1/28/15,25,661,448,9,0.020089286,2,0,3,1,2,0,0,16:20,Wednesday,83,,,,,,,,,,3,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.73072529,18,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.60E+17,https://twitter.com/Learnmetrics/status/560488810300329984,The importance of data has grown significantly in recent years.  We must close the #eddata gap. #edchat | http://t.co/IlqnEgn6h1,2015-01-28 17:25 +0000,1/28/15,4,661,271,4,0.014760148,0,0,1,0,1,0,2,12:25,Wednesday,105,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.73072529,3,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.60E+17,https://twitter.com/Learnmetrics/status/560430920902389761,"""It takes quite a bit of guts to get dressed up in a school uniform at 84."" #edchat @NPR_ed | http://t.co/JdEG4DFFwQ",2015-01-28 13:35 +0000,1/28/15,1,661,232,1,0.004310345,0,0,1,0,0,0,0,8:35,Wednesday,93,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,1,,,,,0.73072529,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.60E+17,https://twitter.com/Learnmetrics/status/559825835910123520,It's increasingly important... to have accurate data to help guide us in developing the strongest solutions. #eddata http://t.co/yRygBZLPcK,2015-01-26 21:30 +0000,1/26/15,11,651,301,7,0.023255814,1,0,4,0,2,0,0,16:30,Monday,116,,,,,,,,,,1,FALSE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.73656639,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.60E+17,https://twitter.com/Learnmetrics/status/559754001009639424,63 percent of America's public schools still do not have broadband connections capable of #edtech | http://t.co/2tMX8m4yGy | #edchat #eddata,2015-01-26 16:45 +0000,1/26/15,11,651,242,2,0.008264463,0,0,1,1,0,0,0,11:45,Monday,99,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.73656639,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.60E+17,https://twitter.com/Learnmetrics/status/559703610750423040,New #edtech policies hope to both protect student data and foster innovation in education. #edchat http://t.co/7HHZtbvfyh,2015-01-26 13:25 +0000,1/26/15,13,651,231,4,0.017316017,0,0,2,1,0,0,1,8:25,Monday,98,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.73656639,10,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.59E+17,https://twitter.com/Learnmetrics/status/558728540766887936,There_Ñés a great teacher behind every great artist. #edchat #k12 | http://t.co/f2qupm7CjS,2015-01-23 20:50 +0000,1/23/15,11,636,217,2,0.00921659,0,0,0,1,0,0,1,15:50,Friday,67,,,,,,,,,,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.74532804,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.59E+17,https://twitter.com/Learnmetrics/status/558678327456985088,"For me, education is the key to liberty."" -Kimani Maruge, world_Ñés oldest first-grader. #edchat | http://t.co/wkaBUcUPXR",2015-01-23 17:31 +0000,1/23/15,2,636,218,2,0.009174312,0,0,1,0,1,0,0,12:31,Friday,98,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,0,,,,,0.74532804,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.59E+17,https://twitter.com/Learnmetrics/status/558616458738274304,"_ÑÒTo close the data gap, governments need to make policies that focus on hard-to-reach communities._Ñ #eddata #edchat http://t.co/dSAj95pBhN",2015-01-23 13:25 +0000,1/23/15,0,636,198,0,0,0,0,0,0,0,0,0,8:25,Friday,119,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.74532804,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.58E+17,https://twitter.com/Learnmetrics/status/558371109994004482,"""We want to encourage every company that provides technology to our schools to join this effort."" -Obama #eddata http://t.co/mpKCoOUvW0",2015-01-22 21:10 +0000,1/22/15,0,631,151,0,0,0,0,0,0,0,0,0,16:10,Thursday,112,,,,,,,,,,1,FALSE,FALSE,FALSE,TRUE,,,FALSE,TRUE,TRUE,FALSE,0,,,,,0.74824859,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.58E+17,https://twitter.com/Learnmetrics/status/558309494523187200,"Google Business Leaders' Learnmetrics feature.  An interview with our CEO, @julianmiller #edchat #eddata #edtech http://t.co/8Jpj8XZZfz",2015-01-22 17:05 +0000,1/22/15,21,631,437,8,0.018306636,1,0,1,1,4,0,1,12:05,Thursday,112,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.74824859,16,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.58E+17,https://twitter.com/Learnmetrics/status/558255493333123073,"""At its core, data matters because it not only measures progress, it inspires it."" #eddata #edchat | http://t.co/PEpjVkY654 | @Forbes",2015-01-22 13:30 +0000,1/22/15,2,631,180,3,0.016666667,0,0,0,0,2,1,0,8:30,Thursday,100,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,TRUE,FALSE,1,,,,,0.74824859,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.58E+17,https://twitter.com/Learnmetrics/status/558012473996214273,"_ÑÒRather than being the new oil, data may be the new oxygen._Ñ #edchat #eddata #edtech | http://t.co/G0SSSG59jy",2015-01-21 21:25 +0000,1/21/15,0,626,205,0,0,0,0,0,0,0,0,0,16:25,Wednesday,90,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.75116914,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.58E+17,https://twitter.com/Learnmetrics/status/557947089364459521,Evidence provided by data opens a window into biases in education. #dataforstudents #eddata #edchat | http://t.co/jqwpbxntqt,2015-01-21 17:05 +0000,1/21/15,10,626,281,1,0.003558719,0,0,0,1,0,0,0,12:05,Wednesday,101,,,,,,,,,,3,TRUE,FALSE,TRUE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.75116914,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.58E+17,https://twitter.com/Learnmetrics/status/557891670768103424,Inspiring teachers are now eligible for a Tony Award! #edchat #k12 http://t.co/cakttKLhyo,2015-01-21 13:25 +0000,1/21/15,2,626,160,2,0.0125,0,0,2,0,0,0,0,8:25,Wednesday,66,,,,,,,,,,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.75116914,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.57E+17,https://twitter.com/Learnmetrics/status/557282694170951681,"Our CEO @julianmiller discusses the value of data analysis for school leaders, Google Business Leaders series #edchat http://t.co/GJwG7AZJOk",2015-01-19 21:05 +0000,1/19/15,32,616,460,11,0.023913043,3,0,1,1,2,0,4,16:05,Monday,117,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.75701024,24,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.57E+17,https://twitter.com/Learnmetrics/status/557219747390296065,"Student Privacy Pledge, lauded by President Obama, signed by 75 companies, including Learnmetrics. #dataforstudents http://t.co/QJOxksL2zk",2015-01-19 16:55 +0000,1/19/15,34,616,183,7,0.038251366,0,0,2,3,1,0,1,11:55,Monday,115,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.75701024,26,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.57E+17,https://twitter.com/Learnmetrics/status/557164467054993408,_ÑÒCreativity should be nurtured and supported._Ñ #edchat #edtech | http://t.co/lHFH8XGWy5,2015-01-19 13:15 +0000,1/19/15,0,616,175,0,0,0,0,0,0,0,0,0,8:15,Monday,68,,,,,,,,,,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.75701024,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.56E+17,https://twitter.com/Learnmetrics/status/556203042237075456,A feature on Learnmetrics by Google Business Leaders! #edchat #eddata #edtech | http://t.co/Nr0KPKHRhJ,2015-01-16 21:35 +0000,1/16/15,10,601,824,6,0.007281553,1,0,2,0,3,0,0,16:35,Friday,79,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.76577189,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.56E+17,https://twitter.com/Learnmetrics/status/556136433820639232,"TED_Ñés mission is _ÑÒideas worth spreading_Ñ and an important part of that mission, logically has to be kids. #edchat | http://t.co/ZIRXps2Sh1",2015-01-16 17:10 +0000,1/16/15,0,601,208,0,0,0,0,0,0,0,0,0,12:10,Friday,121,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.76577189,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.56E+17,https://twitter.com/Learnmetrics/status/556077279567437825,So when is Big Data not big enough?  The answer is simpler than one thinks. #edchat #eddata | http://t.co/vqy2lUO1D8,2015-01-16 13:15 +0000,1/16/15,2,601,195,2,0.01025641,0,0,1,0,1,0,0,8:15,Friday,93,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,TRUE,0,,,,,0.76577189,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
